"date","nhs_region","variant","cases"
"2021-02-06","North East and Yorkshire","Unclassified",0
"2021-02-06","North East and Yorkshire","VOC-20DEC-01",0
"2021-02-06","North West","Unclassified",0
"2021-02-06","North West","Undetermined",0
"2021-02-06","North West","VOC-20DEC-01",0
"2021-02-06","South East","Unclassified",0
"2021-02-06","South East","Undetermined",0
"2021-02-06","South East","VOC-20DEC-01",0
"2021-02-06","South West","Unclassified",0
"2021-02-06","South West","Undetermined",0
"2021-02-06","South West","VOC-20DEC-01",0
"2021-02-07","East of England","Unclassified",0
"2021-02-07","East of England","Undetermined",0
"2021-02-07","East of England","VOC-20DEC-01",0
"2021-02-07","London","Unclassified",0
"2021-02-07","London","Undetermined",0
"2021-02-07","London","VOC-20DEC-01",0
"2021-02-07","Midlands","Unclassified",0
"2021-02-07","Midlands","Undetermined",0
"2021-02-07","Midlands","VOC-20DEC-01",0
"2021-02-07","North East and Yorkshire","Unclassified",0
"2021-02-07","North East and Yorkshire","Undetermined",0
"2021-02-07","North East and Yorkshire","VOC-20DEC-01",0
"2021-02-07","North West","Unclassified",0
"2021-02-07","North West","Undetermined",0
"2021-02-07","North West","VOC-20DEC-01",0
"2021-02-07","South East","Unclassified",0
"2021-02-07","South East","Undetermined",0
"2021-02-07","South East","VOC-20DEC-01",0
"2021-02-07","South West","Unclassified",0
"2021-02-07","South West","Undetermined",0
"2021-02-07","South West","VOC-20DEC-01",0
"2021-02-08","East of England","Unclassified",0
"2021-02-08","East of England","Undetermined",0
"2021-02-08","East of England","VOC-20DEC-01",0
"2021-02-08","London","Unclassified",0
"2021-02-08","London","Undetermined",0
"2021-02-08","London","VOC-20DEC-01",0
"2021-02-08","Midlands","Unclassified",0
"2021-02-08","Midlands","Undetermined",0
"2021-02-08","Midlands","VOC-20DEC-01",0
"2021-02-08","North East and Yorkshire","Unclassified",0
"2021-02-08","North East and Yorkshire","Undetermined",0
"2021-02-08","North East and Yorkshire","VOC-20DEC-01",0
"2021-02-08","North West","Unclassified",0
"2021-02-08","North West","Undetermined",0
"2021-02-08","North West","VOC-20DEC-01",0
"2021-02-08","South East","Unclassified",0
"2021-02-08","South East","Undetermined",0
"2021-02-08","South East","VOC-20DEC-01",0
"2021-02-08","South West","Unclassified",0
"2021-02-08","South West","Undetermined",0
"2021-02-08","South West","VOC-20DEC-01",0
"2021-02-09","East of England","Unclassified",0
"2021-02-09","East of England","Undetermined",0
"2021-02-09","East of England","VOC-20DEC-01",0
"2021-02-09","London","Unclassified",0
"2021-02-09","London","Undetermined",0
"2021-02-09","London","VOC-20DEC-01",0
"2021-02-09","Midlands","Unclassified",0
"2021-02-09","Midlands","Undetermined",0
"2021-02-09","Midlands","VOC-20DEC-01",0
"2021-02-09","North East and Yorkshire","Unclassified",0
"2021-02-09","North East and Yorkshire","Undetermined",0
"2021-02-09","North East and Yorkshire","VOC-20DEC-01",0
"2021-02-09","North West","Unclassified",0
"2021-02-09","North West","VOC-20DEC-01",0
"2021-02-09","South East","Undetermined",0
"2021-02-09","South East","VOC-20DEC-01",0
"2021-02-09","South West","Unclassified",0
"2021-02-09","South West","Undetermined",0
"2021-02-09","South West","VOC-20DEC-01",0
"2021-02-10","East of England","Unclassified",0
"2021-02-10","East of England","VOC-20DEC-01",0
"2021-02-10","London","Unclassified",0
"2021-02-10","London","Undetermined",0
"2021-02-10","London","VOC-20DEC-01",0
"2021-02-10","Midlands","Unclassified",0
"2021-02-10","Midlands","Undetermined",0
"2021-02-10","Midlands","VOC-20DEC-01",0
"2021-02-10","North East and Yorkshire","Unclassified",0
"2021-02-10","North East and Yorkshire","Undetermined",0
"2021-02-10","North East and Yorkshire","VOC-20DEC-01",0
"2021-02-10","North West","Unclassified",0
"2021-02-10","North West","Undetermined",0
"2021-02-10","North West","VOC-20DEC-01",0
"2021-02-10","South East","Unclassified",0
"2021-02-10","South East","Undetermined",0
"2021-02-10","South East","VOC-20DEC-01",0
"2021-02-10","South West","Unclassified",0
"2021-02-10","South West","Undetermined",0
"2021-02-10","South West","VOC-20DEC-01",0
"2021-02-11","East of England","Unclassified",0
"2021-02-11","East of England","VOC-20DEC-01",0
"2021-02-11","London","Unclassified",0
"2021-02-11","London","Undetermined",0
"2021-02-11","London","VOC-20DEC-01",0
"2021-02-11","Midlands","Unclassified",0
"2021-02-11","Midlands","Undetermined",0
"2021-02-11","Midlands","VOC-20DEC-01",0
"2021-02-11","North East and Yorkshire","Unclassified",0
"2021-02-11","North East and Yorkshire","VOC-20DEC-01",0
"2021-02-11","North West","Unclassified",0
"2021-02-11","North West","Undetermined",0
"2021-02-11","North West","VOC-20DEC-01",0
"2021-02-11","South East","Unclassified",0
"2021-02-11","South East","VOC-20DEC-01",0
"2021-02-11","South West","Unclassified",0
"2021-02-11","South West","Undetermined",0
"2021-02-11","South West","VOC-20DEC-01",0
"2021-02-12","East of England","Unclassified",0
"2021-02-12","East of England","Undetermined",0
"2021-02-12","East of England","VOC-20DEC-01",0
"2021-02-12","London","Unclassified",0
"2021-02-12","London","Undetermined",0
"2021-02-12","London","VOC-20DEC-01",0
"2021-02-12","Midlands","Unclassified",0
"2021-02-12","Midlands","Undetermined",0
"2021-02-12","Midlands","VOC-20DEC-01",0
"2021-02-12","Midlands","VOC-21APR-02",0
"2021-02-12","North East and Yorkshire","Unclassified",0
"2021-02-12","North East and Yorkshire","Undetermined",0
"2021-02-12","North East and Yorkshire","VOC-20DEC-01",0
"2021-02-12","North West","Unclassified",0
"2021-02-12","North West","Undetermined",0
"2021-02-12","North West","VOC-20DEC-01",0
"2021-02-12","South East","Unclassified",0
"2021-02-12","South East","Undetermined",0
"2021-02-12","South East","VOC-20DEC-01",0
"2021-02-12","South West","Unclassified",0
"2021-02-12","South West","Undetermined",0
"2021-02-12","South West","VOC-20DEC-01",0
"2021-02-13","East of England","Unclassified",0
"2021-02-13","East of England","Undetermined",0
"2021-02-13","East of England","VOC-20DEC-01",0
"2021-02-13","London","Unclassified",0
"2021-02-13","London","Undetermined",0
"2021-02-13","London","VOC-20DEC-01",0
"2021-02-13","Midlands","Unclassified",0
"2021-02-13","Midlands","Undetermined",0
"2021-02-13","Midlands","VOC-20DEC-01",0
"2021-02-13","North East and Yorkshire","Unclassified",0
"2021-02-13","North East and Yorkshire","Undetermined",0
"2021-02-13","North East and Yorkshire","VOC-20DEC-01",0
"2021-02-13","North West","Unclassified",0
"2021-02-13","North West","Undetermined",0
"2021-02-13","North West","VOC-20DEC-01",0
"2021-02-13","South East","Unclassified",0
"2021-02-13","South East","VOC-20DEC-01",0
"2021-02-13","South West","Unclassified",0
"2021-02-13","South West","Undetermined",0
"2021-02-13","South West","VOC-20DEC-01",0
"2021-02-14","East of England","Unclassified",0
"2021-02-14","East of England","VOC-20DEC-01",0
"2021-02-14","London","Unclassified",0
"2021-02-14","London","VOC-20DEC-01",0
"2021-02-14","Midlands","Unclassified",0
"2021-02-14","Midlands","Undetermined",0
"2021-02-14","Midlands","VOC-20DEC-01",0
"2021-02-14","Midlands","VOC-21APR-02",0
"2021-02-14","North East and Yorkshire","Unclassified",0
"2021-02-14","North East and Yorkshire","Undetermined",0
"2021-02-14","North East and Yorkshire","VOC-20DEC-01",0
"2021-02-14","North East and Yorkshire","VOC-21APR-02",0
"2021-02-14","North West","Unclassified",0
"2021-02-14","North West","Undetermined",0
"2021-02-14","North West","VOC-20DEC-01",0
"2021-02-14","South East","Undetermined",0
"2021-02-14","South East","VOC-20DEC-01",0
"2021-02-14","South West","Unclassified",0
"2021-02-14","South West","VOC-20DEC-01",0
"2021-02-15","East of England","Unclassified",0
"2021-02-15","East of England","Undetermined",0
"2021-02-15","East of England","VOC-20DEC-01",0
"2021-02-15","London","Unclassified",0
"2021-02-15","London","Undetermined",0
"2021-02-15","London","VOC-20DEC-01",0
"2021-02-15","Midlands","Unclassified",0
"2021-02-15","Midlands","Undetermined",0
"2021-02-15","Midlands","VOC-20DEC-01",0
"2021-02-15","North East and Yorkshire","Unclassified",0
"2021-02-15","North East and Yorkshire","Undetermined",0
"2021-02-15","North East and Yorkshire","VOC-20DEC-01",0
"2021-02-15","North West","Unclassified",0
"2021-02-15","North West","Undetermined",0
"2021-02-15","North West","VOC-20DEC-01",0
"2021-02-15","South East","Undetermined",0
"2021-02-15","South East","VOC-20DEC-01",0
"2021-02-15","South West","Unclassified",0
"2021-02-15","South West","VOC-20DEC-01",0
"2021-02-16","East of England","Unclassified",0
"2021-02-16","East of England","Undetermined",0
"2021-02-16","East of England","VOC-20DEC-01",0
"2021-02-16","London","Unclassified",0
"2021-02-16","London","VOC-20DEC-01",0
"2021-02-16","Midlands","Unclassified",0
"2021-02-16","Midlands","Undetermined",0
"2021-02-16","Midlands","VOC-20DEC-01",0
"2021-02-16","North East and Yorkshire","Unclassified",0
"2021-02-16","North East and Yorkshire","Undetermined",0
"2021-02-16","North East and Yorkshire","VOC-20DEC-01",0
"2021-02-16","North East and Yorkshire","VOC-21APR-02",0
"2021-02-16","North West","Unclassified",0
"2021-02-16","North West","VOC-20DEC-01",0
"2021-02-16","South East","Unclassified",0
"2021-02-16","South East","Undetermined",0
"2021-02-16","South East","VOC-20DEC-01",0
"2021-02-16","South West","Unclassified",0
"2021-02-16","South West","Undetermined",0
"2021-02-16","South West","VOC-20DEC-01",0
"2021-02-17","East of England","Unclassified",0
"2021-02-17","East of England","Undetermined",0
"2021-02-17","East of England","VOC-20DEC-01",0
"2021-02-17","London","Unclassified",0
"2021-02-17","London","Undetermined",0
"2021-02-17","London","VOC-20DEC-01",0
"2021-02-17","Midlands","Unclassified",0
"2021-02-17","Midlands","Undetermined",0
"2021-02-17","Midlands","VOC-20DEC-01",0
"2021-02-17","North East and Yorkshire","Unclassified",0
"2021-02-17","North East and Yorkshire","Undetermined",0
"2021-02-17","North East and Yorkshire","VOC-20DEC-01",0
"2021-02-17","North West","Unclassified",0
"2021-02-17","North West","Undetermined",0
"2021-02-17","North West","VOC-20DEC-01",0
"2021-02-17","South East","Unclassified",0
"2021-02-17","South East","Undetermined",0
"2021-02-17","South East","VOC-20DEC-01",0
"2021-02-17","South West","Unclassified",0
"2021-02-17","South West","VOC-20DEC-01",0
"2021-02-18","East of England","Unclassified",0
"2021-02-18","East of England","Undetermined",0
"2021-02-18","East of England","VOC-20DEC-01",0
"2021-02-18","London","Unclassified",0
"2021-02-18","London","Undetermined",0
"2021-02-18","London","VOC-20DEC-01",0
"2021-02-18","Midlands","Unclassified",0
"2021-02-18","Midlands","Undetermined",0
"2021-02-18","Midlands","VOC-20DEC-01",0
"2021-02-18","North East and Yorkshire","Unclassified",0
"2021-02-18","North East and Yorkshire","Undetermined",0
"2021-02-18","North East and Yorkshire","VOC-20DEC-01",0
"2021-02-18","North West","Unclassified",0
"2021-02-18","North West","Undetermined",0
"2021-02-18","North West","VOC-20DEC-01",0
"2021-02-18","South East","Unclassified",0
"2021-02-18","South East","Undetermined",0
"2021-02-18","South East","VOC-20DEC-01",0
"2021-02-18","South East","VOC-21APR-02",0
"2021-02-18","South West","Unclassified",0
"2021-02-18","South West","Undetermined",0
"2021-02-18","South West","VOC-20DEC-01",0
"2021-02-19","East of England","Unclassified",0
"2021-02-19","East of England","Undetermined",0
"2021-02-19","East of England","VOC-20DEC-01",0
"2021-02-19","London","Unclassified",0
"2021-02-19","London","Undetermined",0
"2021-02-19","London","VOC-20DEC-01",0
"2021-02-19","Midlands","Unclassified",0
"2021-02-19","Midlands","Undetermined",0
"2021-02-19","Midlands","VOC-20DEC-01",0
"2021-02-19","North East and Yorkshire","Unclassified",0
"2021-02-19","North East and Yorkshire","Undetermined",0
"2021-02-19","North East and Yorkshire","VOC-20DEC-01",0
"2021-02-19","North West","Unclassified",0
"2021-02-19","North West","Undetermined",0
"2021-02-19","North West","VOC-20DEC-01",0
"2021-02-19","South East","Unclassified",0
"2021-02-19","South East","Undetermined",0
"2021-02-19","South East","VOC-20DEC-01",0
"2021-02-19","South West","Unclassified",0
"2021-02-19","South West","Undetermined",0
"2021-02-19","South West","VOC-20DEC-01",0
"2021-02-20","East of England","Unclassified",0
"2021-02-20","East of England","Undetermined",0
"2021-02-20","East of England","VOC-20DEC-01",0
"2021-02-20","London","Unclassified",0
"2021-02-20","London","Undetermined",0
"2021-02-20","London","VOC-20DEC-01",0
"2021-02-20","Midlands","Unclassified",0
"2021-02-20","Midlands","Undetermined",0
"2021-02-20","Midlands","VOC-20DEC-01",0
"2021-02-20","North East and Yorkshire","Unclassified",0
"2021-02-20","North East and Yorkshire","Undetermined",0
"2021-02-20","North East and Yorkshire","VOC-20DEC-01",0
"2021-02-20","North West","Unclassified",0
"2021-02-20","North West","Undetermined",0
"2021-02-20","North West","VOC-20DEC-01",0
"2021-02-20","South East","Unclassified",0
"2021-02-20","South East","Undetermined",0
"2021-02-20","South East","VOC-20DEC-01",0
"2021-02-20","South West","Unclassified",0
"2021-02-20","South West","Undetermined",0
"2021-02-20","South West","VOC-20DEC-01",0
"2021-02-21","East of England","VOC-20DEC-01",0
"2021-02-21","London","Unclassified",0
"2021-02-21","London","Undetermined",0
"2021-02-21","London","VOC-20DEC-01",0
"2021-02-21","Midlands","Unclassified",0
"2021-02-21","Midlands","Undetermined",0
"2021-02-21","Midlands","VOC-20DEC-01",0
"2021-02-21","North East and Yorkshire","Unclassified",0
"2021-02-21","North East and Yorkshire","Undetermined",0
"2021-02-21","North East and Yorkshire","VOC-20DEC-01",0
"2021-02-21","North West","Unclassified",0
"2021-02-21","North West","Undetermined",0
"2021-02-21","North West","VOC-20DEC-01",0
"2021-02-21","South East","Unclassified",0
"2021-02-21","South East","Undetermined",0
"2021-02-21","South East","VOC-20DEC-01",0
"2021-02-21","South West","Unclassified",0
"2021-02-21","South West","Undetermined",0
"2021-02-21","South West","VOC-20DEC-01",0
"2021-02-22","East of England","Unclassified",0
"2021-02-22","East of England","VOC-20DEC-01",0
"2021-02-22","London","Unclassified",0
"2021-02-22","London","Undetermined",0
"2021-02-22","London","VOC-20DEC-01",0
"2021-02-22","Midlands","Unclassified",0
"2021-02-22","Midlands","Undetermined",0
"2021-02-22","Midlands","VOC-20DEC-01",0
"2021-02-22","North East and Yorkshire","Unclassified",0
"2021-02-22","North East and Yorkshire","Undetermined",0
"2021-02-22","North East and Yorkshire","VOC-20DEC-01",0
"2021-02-22","North West","Unclassified",0
"2021-02-22","North West","Undetermined",0
"2021-02-22","North West","VOC-20DEC-01",0
"2021-02-22","North West","VOC-21APR-02",0
"2021-02-22","South East","Unclassified",0
"2021-02-22","South East","Undetermined",0
"2021-02-22","South East","VOC-20DEC-01",0
"2021-02-22","South West","Unclassified",0
"2021-02-22","South West","Undetermined",0
"2021-02-22","South West","VOC-20DEC-01",0
"2021-02-23","East of England","Unclassified",0
"2021-02-23","East of England","Undetermined",0
"2021-02-23","East of England","VOC-20DEC-01",0
"2021-02-23","London","Unclassified",0
"2021-02-23","London","Undetermined",0
"2021-02-23","London","VOC-20DEC-01",0
"2021-02-23","Midlands","Unclassified",0
"2021-02-23","Midlands","Undetermined",0
"2021-02-23","Midlands","VOC-20DEC-01",0
"2021-02-23","North East and Yorkshire","Unclassified",0
"2021-02-23","North East and Yorkshire","Undetermined",0
"2021-02-23","North East and Yorkshire","VOC-20DEC-01",0
"2021-02-23","North West","Unclassified",0
"2021-02-23","North West","VOC-20DEC-01",0
"2021-02-23","South East","Unclassified",0
"2021-02-23","South East","Undetermined",0
"2021-02-23","South East","VOC-20DEC-01",0
"2021-02-23","South West","Unclassified",0
"2021-02-23","South West","Undetermined",0
"2021-02-23","South West","VOC-20DEC-01",0
"2021-02-24","East of England","Unclassified",0
"2021-02-24","East of England","Undetermined",0
"2021-02-24","East of England","VOC-20DEC-01",0
"2021-02-24","London","Unclassified",0
"2021-02-24","London","Undetermined",0
"2021-02-24","London","VOC-20DEC-01",0
"2021-02-24","Midlands","Unclassified",0
"2021-02-24","Midlands","Undetermined",0
"2021-02-24","Midlands","VOC-20DEC-01",0
"2021-02-24","North East and Yorkshire","Unclassified",0
"2021-02-24","North East and Yorkshire","Undetermined",0
"2021-02-24","North East and Yorkshire","VOC-20DEC-01",0
"2021-02-24","North West","Unclassified",0
"2021-02-24","North West","Undetermined",0
"2021-02-24","North West","VOC-20DEC-01",0
"2021-02-24","South East","Unclassified",0
"2021-02-24","South East","Undetermined",0
"2021-02-24","South East","VOC-20DEC-01",0
"2021-02-24","South West","Unclassified",0
"2021-02-24","South West","VOC-20DEC-01",0
"2021-02-25","East of England","Unclassified",0
"2021-02-25","East of England","Undetermined",0
"2021-02-25","East of England","VOC-20DEC-01",0
"2021-02-25","London","Unclassified",0
"2021-02-25","London","Undetermined",0
"2021-02-25","London","VOC-20DEC-01",0
"2021-02-25","Midlands","Unclassified",0
"2021-02-25","Midlands","Undetermined",0
"2021-02-25","Midlands","VOC-20DEC-01",0
"2021-02-25","North East and Yorkshire","Unclassified",0
"2021-02-25","North East and Yorkshire","Undetermined",0
"2021-02-25","North East and Yorkshire","VOC-20DEC-01",0
"2021-02-25","North West","Unclassified",0
"2021-02-25","North West","VOC-20DEC-01",0
"2021-02-25","North West","VOC-21APR-02",0
"2021-02-25","South East","Unclassified",0
"2021-02-25","South East","Undetermined",0
"2021-02-25","South East","VOC-20DEC-01",0
"2021-02-25","South East","VOC-21NOV-01",0
"2021-02-25","South West","Unclassified",0
"2021-02-25","South West","Undetermined",0
"2021-02-25","South West","VOC-20DEC-01",0
"2021-02-26","East of England","Unclassified",0
"2021-02-26","East of England","VOC-20DEC-01",0
"2021-02-26","London","Unclassified",0
"2021-02-26","London","Undetermined",0
"2021-02-26","London","VOC-20DEC-01",0
"2021-02-26","Midlands","Unclassified",0
"2021-02-26","Midlands","Undetermined",0
"2021-02-26","Midlands","VOC-20DEC-01",0
"2021-02-26","North East and Yorkshire","Unclassified",0
"2021-02-26","North East and Yorkshire","Undetermined",0
"2021-02-26","North East and Yorkshire","VOC-20DEC-01",0
"2021-02-26","North West","Unclassified",0
"2021-02-26","North West","Undetermined",0
"2021-02-26","North West","VOC-20DEC-01",0
"2021-02-26","South East","Unclassified",0
"2021-02-26","South East","Undetermined",0
"2021-02-26","South East","VOC-20DEC-01",0
"2021-02-26","South West","Unclassified",0
"2021-02-26","South West","Undetermined",0
"2021-02-26","South West","VOC-20DEC-01",0
"2021-02-27","East of England","Unclassified",0
"2021-02-27","East of England","Undetermined",0
"2021-02-27","East of England","VOC-20DEC-01",0
"2021-02-27","London","Unclassified",0
"2021-02-27","London","Undetermined",0
"2021-02-27","London","VOC-20DEC-01",0
"2021-02-27","Midlands","Unclassified",0
"2021-02-27","Midlands","VOC-20DEC-01",0
"2021-02-27","North East and Yorkshire","Unclassified",0
"2021-02-27","North East and Yorkshire","Undetermined",0
"2021-02-27","North East and Yorkshire","VOC-20DEC-01",0
"2021-02-27","North West","Unclassified",0
"2021-02-27","North West","VOC-20DEC-01",0
"2021-02-27","South East","Unclassified",0
"2021-02-27","South East","Undetermined",0
"2021-02-27","South East","VOC-20DEC-01",0
"2021-02-27","South West","Unclassified",0
"2021-02-27","South West","Undetermined",0
"2021-02-27","South West","VOC-20DEC-01",0
"2021-02-28","East of England","Unclassified",0
"2021-02-28","East of England","Undetermined",0
"2021-02-28","East of England","VOC-20DEC-01",0
"2021-02-28","London","Unclassified",0
"2021-02-28","London","Undetermined",0
"2021-02-28","London","VOC-20DEC-01",0
"2021-02-28","Midlands","Unclassified",0
"2021-02-28","Midlands","Undetermined",0
"2021-02-28","Midlands","VOC-20DEC-01",0
"2021-02-28","North East and Yorkshire","Unclassified",0
"2021-02-28","North East and Yorkshire","Undetermined",0
"2021-02-28","North East and Yorkshire","VOC-20DEC-01",0
"2021-02-28","North West","Unclassified",0
"2021-02-28","North West","VOC-20DEC-01",0
"2021-02-28","South East","Unclassified",0
"2021-02-28","South East","Undetermined",0
"2021-02-28","South East","VOC-20DEC-01",0
"2021-02-28","South West","Undetermined",0
"2021-02-28","South West","VOC-20DEC-01",0
"2021-03-01","East of England","Unclassified",0
"2021-03-01","East of England","Undetermined",0
"2021-03-01","East of England","VOC-20DEC-01",0
"2021-03-01","London","Unclassified",0
"2021-03-01","London","Undetermined",0
"2021-03-01","London","VOC-20DEC-01",0
"2021-03-01","Midlands","Unclassified",0
"2021-03-01","Midlands","Undetermined",0
"2021-03-01","Midlands","VOC-20DEC-01",0
"2021-03-01","North East and Yorkshire","Unclassified",0
"2021-03-01","North East and Yorkshire","VOC-20DEC-01",0
"2021-03-01","North West","Unclassified",0
"2021-03-01","North West","Undetermined",0
"2021-03-01","North West","VOC-20DEC-01",0
"2021-03-01","South East","Unclassified",0
"2021-03-01","South East","Undetermined",0
"2021-03-01","South East","VOC-20DEC-01",0
"2021-03-01","South West","Unclassified",0
"2021-03-01","South West","Undetermined",0
"2021-03-01","South West","VOC-20DEC-01",0
"2021-03-02","East of England","Unclassified",0
"2021-03-02","East of England","Undetermined",0
"2021-03-02","East of England","VOC-20DEC-01",0
"2021-03-02","London","Unclassified",0
"2021-03-02","London","Undetermined",0
"2021-03-02","London","VOC-20DEC-01",0
"2021-03-02","Midlands","Unclassified",0
"2021-03-02","Midlands","Undetermined",0
"2021-03-02","Midlands","VOC-20DEC-01",0
"2021-03-02","North East and Yorkshire","Unclassified",0
"2021-03-02","North East and Yorkshire","Undetermined",0
"2021-03-02","North East and Yorkshire","VOC-20DEC-01",0
"2021-03-02","North West","Unclassified",0
"2021-03-02","North West","Undetermined",0
"2021-03-02","North West","VOC-20DEC-01",0
"2021-03-02","South East","Unclassified",0
"2021-03-02","South East","Undetermined",0
"2021-03-02","South East","VOC-20DEC-01",0
"2021-03-02","South West","Unclassified",0
"2021-03-02","South West","Undetermined",0
"2021-03-02","South West","VOC-20DEC-01",0
"2021-03-03","East of England","Unclassified",0
"2021-03-03","East of England","VOC-20DEC-01",0
"2021-03-03","London","Unclassified",0
"2021-03-03","London","Undetermined",0
"2021-03-03","London","VOC-20DEC-01",0
"2021-03-03","Midlands","Unclassified",0
"2021-03-03","Midlands","Undetermined",0
"2021-03-03","Midlands","VOC-20DEC-01",0
"2021-03-03","North East and Yorkshire","Unclassified",0
"2021-03-03","North East and Yorkshire","Undetermined",0
"2021-03-03","North East and Yorkshire","VOC-20DEC-01",0
"2021-03-03","North West","Unclassified",0
"2021-03-03","North West","Undetermined",0
"2021-03-03","North West","VOC-20DEC-01",0
"2021-03-03","South East","Unclassified",0
"2021-03-03","South East","Undetermined",0
"2021-03-03","South East","VOC-20DEC-01",0
"2021-03-03","South West","Unclassified",0
"2021-03-03","South West","Undetermined",0
"2021-03-03","South West","VOC-20DEC-01",0
"2021-03-04","East of England","Unclassified",0
"2021-03-04","East of England","Undetermined",0
"2021-03-04","East of England","VOC-20DEC-01",0
"2021-03-04","London","Unclassified",0
"2021-03-04","London","Undetermined",0
"2021-03-04","London","VOC-20DEC-01",0
"2021-03-04","Midlands","Unclassified",0
"2021-03-04","Midlands","Undetermined",0
"2021-03-04","Midlands","VOC-20DEC-01",0
"2021-03-04","North East and Yorkshire","Unclassified",0
"2021-03-04","North East and Yorkshire","Undetermined",0
"2021-03-04","North East and Yorkshire","VOC-20DEC-01",0
"2021-03-04","North West","Unclassified",0
"2021-03-04","North West","Undetermined",0
"2021-03-04","North West","VOC-20DEC-01",0
"2021-03-04","South East","Unclassified",0
"2021-03-04","South East","VOC-20DEC-01",0
"2021-03-04","South East","VOC-21NOV-01",0
"2021-03-04","South West","Unclassified",0
"2021-03-04","South West","VOC-20DEC-01",0
"2021-03-05","East of England","Unclassified",0
"2021-03-05","East of England","Undetermined",0
"2021-03-05","East of England","VOC-20DEC-01",0
"2021-03-05","London","Unclassified",0
"2021-03-05","London","Undetermined",0
"2021-03-05","London","VOC-20DEC-01",0
"2021-03-05","Midlands","Unclassified",0
"2021-03-05","Midlands","Undetermined",0
"2021-03-05","Midlands","VOC-20DEC-01",0
"2021-03-05","North East and Yorkshire","Unclassified",0
"2021-03-05","North East and Yorkshire","Undetermined",0
"2021-03-05","North East and Yorkshire","VOC-20DEC-01",0
"2021-03-05","North West","Unclassified",0
"2021-03-05","North West","Undetermined",0
"2021-03-05","North West","VOC-20DEC-01",0
"2021-03-05","South East","Unclassified",0
"2021-03-05","South East","VOC-20DEC-01",0
"2021-03-05","South West","Unclassified",0
"2021-03-05","South West","Undetermined",0
"2021-03-05","South West","VOC-20DEC-01",0
"2021-03-06","East of England","Unclassified",0
"2021-03-06","East of England","Undetermined",0
"2021-03-06","East of England","VOC-20DEC-01",0
"2021-03-06","London","Unclassified",0
"2021-03-06","London","Undetermined",0
"2021-03-06","London","VOC-20DEC-01",0
"2021-03-06","Midlands","Unclassified",0
"2021-03-06","Midlands","Undetermined",0
"2021-03-06","Midlands","VOC-20DEC-01",0
"2021-03-06","Midlands","VOC-21APR-02",0
"2021-03-06","North East and Yorkshire","Unclassified",0
"2021-03-06","North East and Yorkshire","Undetermined",0
"2021-03-06","North East and Yorkshire","VOC-20DEC-01",0
"2021-03-06","North West","Unclassified",0
"2021-03-06","North West","Undetermined",0
"2021-03-06","North West","VOC-20DEC-01",0
"2021-03-06","South East","Unclassified",0
"2021-03-06","South East","Undetermined",0
"2021-03-06","South East","VOC-20DEC-01",0
"2021-03-06","South West","Unclassified",0
"2021-03-06","South West","VOC-20DEC-01",0
"2021-03-07","East of England","Unclassified",0
"2021-03-07","East of England","VOC-20DEC-01",0
"2021-03-07","London","Unclassified",0
"2021-03-07","London","Undetermined",0
"2021-03-07","London","VOC-20DEC-01",0
"2021-03-07","Midlands","Unclassified",0
"2021-03-07","Midlands","Undetermined",0
"2021-03-07","Midlands","VOC-20DEC-01",0
"2021-03-07","North East and Yorkshire","Unclassified",0
"2021-03-07","North East and Yorkshire","VOC-20DEC-01",0
"2021-03-07","North East and Yorkshire","VOC-21APR-02",0
"2021-03-07","North West","Unclassified",0
"2021-03-07","North West","VOC-20DEC-01",0
"2021-03-07","North West","VOC-21APR-02",0
"2021-03-07","South East","Unclassified",0
"2021-03-07","South East","VOC-20DEC-01",0
"2021-03-07","South West","Unclassified",0
"2021-03-07","South West","VOC-20DEC-01",0
"2021-03-08","East of England","Unclassified",0
"2021-03-08","East of England","VOC-20DEC-01",0
"2021-03-08","London","Unclassified",0
"2021-03-08","London","Undetermined",0
"2021-03-08","London","VOC-20DEC-01",0
"2021-03-08","Midlands","Unclassified",0
"2021-03-08","Midlands","Undetermined",0
"2021-03-08","Midlands","VOC-20DEC-01",0
"2021-03-08","North East and Yorkshire","Unclassified",0
"2021-03-08","North East and Yorkshire","Undetermined",0
"2021-03-08","North East and Yorkshire","VOC-20DEC-01",0
"2021-03-08","North East and Yorkshire","VOC-21APR-02",0
"2021-03-08","North West","Unclassified",0
"2021-03-08","North West","Undetermined",0
"2021-03-08","North West","VOC-20DEC-01",0
"2021-03-08","North West","VOC-21APR-02",0
"2021-03-08","South East","Unclassified",0
"2021-03-08","South East","Undetermined",0
"2021-03-08","South East","VOC-20DEC-01",0
"2021-03-08","South East","VOC-21APR-02",0
"2021-03-08","South West","Unclassified",0
"2021-03-08","South West","Undetermined",0
"2021-03-08","South West","VOC-20DEC-01",0
"2021-03-09","East of England","Unclassified",0
"2021-03-09","East of England","VOC-20DEC-01",0
"2021-03-09","London","Unclassified",0
"2021-03-09","London","Undetermined",0
"2021-03-09","London","VOC-20DEC-01",0
"2021-03-09","Midlands","Unclassified",0
"2021-03-09","Midlands","Undetermined",0
"2021-03-09","Midlands","VOC-20DEC-01",0
"2021-03-09","North East and Yorkshire","Unclassified",0
"2021-03-09","North East and Yorkshire","Undetermined",0
"2021-03-09","North East and Yorkshire","VOC-20DEC-01",0
"2021-03-09","North East and Yorkshire","VOC-21APR-02",0
